,Date,Value,Ticker,pct
608,2020-09-30,-77.87,DTIL,0.42619047619047623
609,2020-06-30,-54.6,DTIL,1.021473528322843
610,2020-03-31,-27.01,DTIL,-0.7177048494983278
611,2019-12-31,-95.68,DTIL,0.37471264367816115
612,2019-09-30,-69.6,DTIL,0.4004024144869214
613,2019-06-30,-49.7,DTIL,0.9887955182072832
614,2019-03-31,-24.99,DTIL,-0.6213062585240188
615,2018-12-31,-65.99,DTIL,0.527546296296296
616,2018-09-30,-43.2,DTIL,0.693453547628381
617,2018-06-30,-25.51,DTIL,0.692767086927671
618,2018-03-31,-15.07,DTIL,
621,2021-09-30,-6.56,WLDN,0.7400530503978779
622,2021-06-30,-3.77,WLDN,-1.8706697459584296
623,2021-03-31,4.33,WLDN,-0.8968310698117703
624,2020-12-31,41.97,WLDN,0.8311518324607328
625,2020-09-30,22.92,WLDN,-0.12851711026615964
626,2020-06-30,26.3,WLDN,0.8365921787709498
627,2020-03-31,14.32,WLDN,1.8469184890656063
628,2019-12-31,5.03,WLDN,0.8629629629629629
629,2019-09-30,2.7,WLDN,-0.6973094170403586
630,2019-06-30,8.92,WLDN,0.038416763678696064
631,2019-03-31,8.59,WLDN,0.5561594202898552
632,2018-12-31,5.52,WLDN,-0.4931129476584023
633,2018-09-30,10.89,WLDN,2.050420168067227
634,2018-06-30,3.57,WLDN,-1.519650655021834
635,2018-03-31,-6.87,WLDN,-1.7727784026996625
636,2017-12-31,8.89,WLDN,41.333333333333336
637,2017-09-30,0.21,WLDN,-0.962962962962963
638,2017-06-30,5.67,WLDN,-3.8781725888324874
639,2017-03-31,-1.97,WLDN,-1.09874686716792
640,2016-12-31,19.95,WLDN,0.298828125
641,2016-09-30,15.36,WLDN,1.4575999999999998
642,2016-06-30,6.25,WLDN,-4.324468085106384
643,2016-03-31,-1.88,WLDN,-1.3339253996447602
644,2015-12-31,5.63,WLDN,0.3901234567901235
645,2015-09-30,4.05,WLDN,1.6999999999999997
646,2015-06-30,1.5,WLDN,-1.5952380952380953
647,2015-03-31,-2.52,WLDN,-1.2208588957055215
648,2014-12-31,11.41,WLDN,1.033868092691622
649,2014-09-30,5.61,WLDN,0.375
650,2014-06-30,4.08,WLDN,-0.13006396588486147
651,2014-03-31,4.69,WLDN,4.043010752688172
652,2013-12-31,0.93,WLDN,-0.7621483375959079
653,2013-09-30,3.91,WLDN,0.9948979591836735
654,2013-06-30,1.96,WLDN,2.0153846153846153
655,2013-03-31,0.65,WLDN,-0.8502304147465438
656,2012-12-31,4.34,WLDN,0.0
657,2012-09-30,4.34,WLDN,5.112676056338028
658,2012-06-30,0.71,WLDN,-1.7888888888888888
