,PctIncYOY,Price_Change
261,-947.1760797342192,-5.099998474121094
262,69.3178342000612,-2.0799999237060547
263,-1256.5315315315313,-8.5
264,45.64705882352941,2.440000534057617
265,67.9494128274616,-0.030000686645507812
266,-64.75170399221032,3.470001220703125
267,51.723209477652134,-4.950000762939453
268,24.548192771084345,-1.3500003814697266
269,11.104972375690595,5.319999694824219
270,-77.07187222715173,7.549999237060547
271,-55.199516324062884,8.770000457763672
272,305.7682744903033,5.120002746582031
273,-817.8792569659443,-1.4599990844726562
274,NA,-0.0005000000237487257
275,NA,-0.0005000000237487257
276,NA,-0.0005000000237487257
277,-485.71428571428567,-0.0005000000237487257
278,104.76190476190477,-0.00020000003860332072
279,61.53846153846153,-0.00019999999494757503
280,432.55813953488376,-18.619998931884766
281,-100.75757575757575,-4.04699969291687
282,-120.38216560509554,-0.6269998550415039
283,-108.95196506550218,0.5840001106262207
284,-25999.999999999993,-2.4000000953674316
285,-734.3749999999999,0.8300001621246338
286,-1163.4146341463418,-0.7400000095367432
287,-88.8030888030888,-4.435000061988831
288,-75.36945812807882,-1.03000009059906
289,-766.5938864628821,-4.909999847412109
290,20.55063913470993,-1.7799997329711914
291,-127.69230769230771,-2.669999599456787
292,-162.82345234195873,-2.240000009536743
293,-373.65415986949426,-0.36999988555908203
294,26683.333333333336,1.2599999904632568
295,-18.665276329509904,3.309999942779541
296,-4.411326378539485,2.7900004386901855
297,-12.196639701306788,3.4800004959106445
298,21.538461538461547,-1.4099998474121094
299,-2.6192703461178666,2.109999656677246
300,9.945665012993151,-4.25
301,NA,45.5
302,NA,15.75
303,123.13787638668781,-10.360000610351562
304,36.94665153234959,0.1399993896484375
305,23.444332324251604,-11.16499948501587
306,207.58858576356226,0.8000011444091797
307,244.99271288777842,-9.920000076293945
308,NA,0.8100004196166992
309,NA,3.2899999618530273
310,NA,-10.829998970031738
311,NA,-7.820000648498535
312,NA,0.06999969482421875
313,NA,0.07999992370605469
314,1499.9999999999998,0.030000686645507812
315,NA,0.0
316,NA,0.039999961853027344
317,-931.1111111111112,-4.739999771118164
318,-279.26267281105993,-8.739998817443848
319,NA,-0.09599971771240234
320,NA,0.07000064849853516
321,NA,-0.06000041961669922
322,NA,0.09999942779541016
323,NA,0.039999961853027344
324,NA,0.08500003814697266
325,NA,-2.8999996185302734
326,-250.0,1.5228004455566406
327,-109.6938775510204,2.2068405151367188
328,-241.28595600676817,1.8811073303222656
329,-821.0526315789473,-2.3697052001953125
330,-2690.16393442623,2.125408172607422
331,-435.688622754491,0.12215042114257812
332,416.7883211678832,0.11400604248046875
333,37.65822784810126,-1.1482086181640625
334,-283.5552865213882,4.633552551269531
335,-577.5632183908046,6.145896911621094
336,-79.07288716649278,1.5499992370605469
337,-32.428273057051776,-0.7099990844726562
338,-104.84259170116492,4.1100006103515625
339,86.93009118541033,0.7700004577636719
340,19.20152091254753,0.7866668701171875
341,60.02227171492205,1.4833335876464844
342,5.691056910569105,1.1433334350585938
343,111.6427432216906,1.0666675567626953
344,68.6151704940849,-1.8666667938232422
345,33.53846153846154,0.20333290100097656
346,23.888470233609645,-0.7366657257080078
347,14.073462649607924,1.7366676330566406
348,-4.147465437788019,3.9300003051757812
349,-13.138686131386862,2.39666748046875
350,-28.726483357452963,3.8266658782958984
351,11.298076923076923,-3.049999237060547
352,31.092436974789916,1.7900009155273438
353,47.005076142131976,0.24000167846679688
354,-87.98342541436465,8.240001678466797
355,-90.53091243392323,5.8600006103515625
356,84.58251150558841,-0.21000099182128906
357,9.688826025459683,1.7299995422363281
358,11.776363826014386,0.010000228881835938
359,-4.986642920747991,1.220001220703125
360,8.156028368794319,-1.6900005340576172
361,5.524449421425906,0.07999992370605469
362,9.615745079662597,-0.6199989318847656
363,27.362146050670646,0.6700000762939453
364,32.50795896710294,-0.15000152587890625
365,-8.095301655098769,2.6100006103515625
366,-1.633868273908939,2.3700008392333984
367,10.675381263616558,-2.3599987030029297
368,619.4805194805194,0.24000167846679688
369,8.858267716535433,3.1800003051757812
370,-1.9855595667870036,-0.7399997711181641
371,-5.795148247978436,-2.5600013732910156
372,-23.688969258589513,3.6800003051757812
373,-16.022099447513813,3.7099990844726562
374,-30.185979971387695,0.5499992370605469
375,-41.70616113744076,4.210000038146973
376,-45.83333333333333,1.8800010681152344
377,-75.20325203252033,-1.5099983215332031
378,-98.38056680161942,-0.020000457763671875
379,-106.4516129032258,1.6100006103515625
380,8.035714285714272,2.5
381,350.0000000000001,-2.080000400543213
382,211.82795698924727,-0.05499982833862305
383,276.8595041322314,-1.7349998950958252
384,100.0,0.06849999912083149
385,-50.0,0.0
386,-50.0,0.0
387,-0.0,-0.009999999776482582
388,146200.0,0.02500000037252903
389,100.0,0.0
390,-0.0,-0.03500000387430191
391,-99.86329460013671,-0.01499999687075615
392,-0.0,0.05000000074505806
393,NA,0.10240000113844872
394,-50.0,0.034999996423721313
395,-50.0,-0.06000000238418579
396,-132.40611961057022,3.7000045776367188
397,-99.18152368269453,0.75
398,-96.97680961971331,-0.7400054931640625
399,-757.0815450643777,5.6300048828125
400,1735.7404021937846,4.569999694824219
401,-293.50967425912324,2.2700042724609375
402,-1923.514043109079,9.099998474121094
403,40.66125578847781,22.699996948242188
404,-574.0286039741804,-1.5
405,-90.66193853427896,19.219993591308594
406,-92.5342489999646,3.6199951171875
407,-61.58385176087363,3.9000091552734375
408,112.77330264672037,25.649993896484375
409,1703.3665244191561,9.669998168945312
410,370.8368084514874,-11.160003662109375
411,-33.85260635110844,0.030000686645507812
412,-184.0943002088929,3.960000991821289
413,-112.05673758865248,0.1700000762939453
